Edad;Género;Civil;Educación;Geográgico;APPS;Dinero;Pago;EFF1;EFF2;EFF3;EFF4;EFF5;EFF6;EFF7;SYS1;SYS2;SYS3;SYS4;FUL1;FUL2;FUL3;FUL4;FUL5;FUL6;FUL7;PRIV1;PRIV2;PRIV3;WORK1;WORK2;WORK3;WORK4;WORK5;WORK6;WORK7;IUSE1;IUSE2;IUSE3;IREC1;IREC2;IREC3;PRI1;PRI2;SOOC1;SOOC2;SOOC3;EFICIENCIA;DISPONIBILIDAD_SISTEMA;CUMPLIMIENTO;PRIVACIDAD
26.000000000000;1.000000000000;1.000000000000;7.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;3.000000000000;2.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;421.000000000000;-85.000000000000;8.000000000000;682.000000000000
27.000000000000;2.000000000000;2.000000000000;7.000000000000;1.000000000000;2.000000000000;2.000000000000;5.000000000000;6.000000000000;2.000000000000;3.000000000000;4.000000000000;5.000000000000;6.000000000000;7.000000000000;5.000000000000;6.000000000000;4.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;1.000000000000;2.000000000000;4.000000000000;4.000000000000;5.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;6.000000000000;4.000000000000;3.000000000000;4.000000000000;6.000000000000;6.000000000000;3.000000000000;-514.000000000000;258.000000000000;-411.000000000000;-1935.000000000000
32.000000000000;1.000000000000;1.000000000000;6.000000000000;1.000000000000;6.000000000000;3.000000000000;4.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;2.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;4.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;2.000000000000;2.000000000000;32.000000000000;1208.000000000000;102.000000000000;1336.000000000000
33.000000000000;2.000000000000;1.000000000000;3.000000000000;1.000000000000;2.000000000000;1.000000000000;4.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;3.000000000000;5.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;6.000000000000;4.000000000000;6.000000000000;7.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;2.000000000000;2.000000000000;7.000000000000;4.000000000000;7.000000000000;1162.000000000000;258.000000000000;-235.000000000000;112.000000000000
33.000000000000;2.000000000000;1.000000000000;5.000000000000;1.000000000000;2.000000000000;2.000000000000;4.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;2.000000000000;2.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;2.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;7.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;1052.000000000000;905.000000000000;516.000000000000;298.000000000000
43.000000000000;2.000000000000;2.000000000000;10.000000000000;2.000000000000;2.000000000000;3.000000000000;12.000000000000;6.000000000000;5.000000000000;5.000000000000;7.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;199.000000000000;561.000000000000;523.000000000000;-357.000000000000
28.000000000000;2.000000000000;1.000000000000;5.000000000000;3.000000000000;5.000000000000;2.000000000000;4.000000000000;6.000000000000;7.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;7.000000000000;4.000000000000;6.000000000000;3.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;6.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;423.000000000000;602.000000000000;-534.000000000000;-1665.000000000000
27.000000000000;2.000000000000;1.000000000000;5.000000000000;1.000000000000;5.000000000000;2.000000000000;10.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;3.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;3.000000000000;6.000000000000;3.000000000000;3.000000000000;6.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;1162.000000000000;561.000000000000;475.000000000000;-471.000000000000
31.000000000000;2.000000000000;1.000000000000;3.000000000000;1.000000000000;5.000000000000;1.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;5.000000000000;4.000000000000;4.000000000000;6.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;7.000000000000;7.000000000000;7.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;4.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;-319.000000000000;1208.000000000000;-464.000000000000;1336.000000000000
26.000000000000;2.000000000000;2.000000000000;5.000000000000;1.000000000000;2.000000000000;2.000000000000;4.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;2.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;3.000000000000;1.000000000000;7.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;3.000000000000;2.000000000000;5.000000000000;4.000000000000;4.000000000000;107.000000000000;602.000000000000;616.000000000000;-477.000000000000
25.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;7.000000000000;1.000000000000;13.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;4.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;2.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;1.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;7.000000000000;1.000000000000;1.000000000000;505.000000000000;1208.000000000000;1622.000000000000;509.000000000000
24.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;2.000000000000;1.000000000000;4.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;1.000000000000;2.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;248.000000000000;561.000000000000;179.000000000000;-38.000000000000
22.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;2.000000000000;1.000000000000;9.000000000000;7.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;7.000000000000;1.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;6.000000000000;3.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;5.000000000000;6.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;523.000000000000;905.000000000000;-198.000000000000;682.000000000000
26.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;5.000000000000;1.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;1.000000000000;2.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;6.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;2.000000000000;2.000000000000;7.000000000000;404.000000000000;561.000000000000;677.000000000000;-1935.000000000000
23.000000000000;1.000000000000;1.000000000000;5.000000000000;3.000000000000;2.000000000000;2.000000000000;4.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;4.000000000000;6.000000000000;2.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;5.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;-1011.000000000000;-85.000000000000;-1213.000000000000;-627.000000000000
27.000000000000;1.000000000000;2.000000000000;5.000000000000;3.000000000000;10.000000000000;1.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;1162.000000000000;1208.000000000000;1622.000000000000;1336.000000000000
23.000000000000;1.000000000000;1.000000000000;7.000000000000;3.000000000000;6.000000000000;1.000000000000;5.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;2.000000000000;3.000000000000;3.000000000000;6.000000000000;6.000000000000;4.000000000000;6.000000000000;2.000000000000;6.000000000000;5.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;4.000000000000;6.000000000000;3.000000000000;-692.000000000000;-85.000000000000;-44.000000000000;-573.000000000000
22.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;2.000000000000;2.000000000000;9.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;2.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;212.000000000000;561.000000000000;-141.000000000000;682.000000000000
23.000000000000;2.000000000000;1.000000000000;7.000000000000;3.000000000000;5.000000000000;2.000000000000;12.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;6.000000000000;2.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;4.000000000000;6.000000000000;6.000000000000;4.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;4.000000000000;4.000000000000;2.000000000000;952.000000000000;258.000000000000;823.000000000000;1336.000000000000
22.000000000000;2.000000000000;1.000000000000;7.000000000000;3.000000000000;5.000000000000;1.000000000000;9.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;3.000000000000;6.000000000000;2.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;3.000000000000;5.000000000000;2.000000000000;2.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;3.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;3.000000000000;5.000000000000;7.000000000000;7.000000000000;3.000000000000;92.000000000000;-348.000000000000;252.000000000000;-855.000000000000
25.000000000000;1.000000000000;1.000000000000;7.000000000000;1.000000000000;2.000000000000;1.000000000000;9.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;6.000000000000;5.000000000000;-1062.000000000000;-691.000000000000;-316.000000000000;-788.000000000000
25.000000000000;2.000000000000;1.000000000000;5.000000000000;1.000000000000;5.000000000000;2.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;214.000000000000;-732.000000000000;-596.000000000000;28.000000000000
23.000000000000;1.000000000000;1.000000000000;5.000000000000;3.000000000000;2.000000000000;2.000000000000;4.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;7.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;6.000000000000;2.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;2.000000000000;7.000000000000;-9.000000000000;905.000000000000;-604.000000000000;844.000000000000
23.000000000000;2.000000000000;1.000000000000;12.000000000000;3.000000000000;4.000000000000;1.000000000000;9.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;2.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;1.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;3.000000000000;3.000000000000;649.000000000000;1208.000000000000;15.000000000000;-627.000000000000
26.000000000000;2.000000000000;1.000000000000;5.000000000000;3.000000000000;4.000000000000;2.000000000000;9.000000000000;7.000000000000;7.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;1.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;7.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;7.000000000000;1.000000000000;7.000000000000;942.000000000000;1208.000000000000;839.000000000000;1336.000000000000
20.000000000000;2.000000000000;1.000000000000;7.000000000000;1.000000000000;5.000000000000;1.000000000000;9.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;7.000000000000;6.000000000000;6.000000000000;5.000000000000;7.000000000000;5.000000000000;7.000000000000;6.000000000000;6.000000000000;6.000000000000;7.000000000000;7.000000000000;5.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;6.000000000000;7.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;7.000000000000;5.000000000000;5.000000000000;7.000000000000;6.000000000000;5.000000000000;824.000000000000;602.000000000000;896.000000000000;1336.000000000000
46.000000000000;1.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;2.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;5.000000000000;6.000000000000;5.000000000000;7.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;6.000000000000;6.000000000000;6.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;322.000000000000;258.000000000000;186.000000000000;814.000000000000
